full_id,osm_id,osm_type,highway,name,surface,maxspeed,ref,road_id,is_narrow,is_narrow_slight,is_narrow_severe,narrow_severity,near_school,near_market,near_nightmarket,near_highway,traffic_school,traffic_school_peak,traffic_general,traffic_highway,traffic_market,traffic_pnm,traffic_nightmarket,traffic_morning,traffic_noon,traffic_afternoon,traffic_evening,traffic_night,traffic_severity,school_morning_severity,school_noon_severity,school_afternoon_severity,is_construction,is_hard,is_constrained,confirmed_normal,confirmed_narrow,confirmed_not_narrow,source_confidence,constraint_confidence,est_width_m,width_min_m,width_max_m,width_confidence,narrow_notes,constraint_score,primary_constraint,constraint_type,notes,traffic_start_1,traffic_end_1,traffic_start_2,traffic_end_2,traffic_notes,traffic_note,narrow_source_file,index_right,BRGY_NAME,barangay,dist_to_school,near_school_100m,near_school_200m,near_school_500m,dist_to_mall_market,near_mall_market_100m,near_mall_market_200m,near_mall_market_500m,dist_to_crowded_zone,near_crowded_zone_100m,near_crowded_zone_200m,near_crowded_zone_500m,seg_id,length_m,centroid_x,centroid_y,bearing_sin,bearing_cos,start_degree,end_degree,avg_degree,max_degree,grid_x,grid_y,spatial_block,split,manual_constraint_type,model_probability,model_probability_pct,model_score_reg,model_predicted_constrained,map_high_confidence_prediction,model_threshold,map_high_confidence_threshold,best_result_label,actual_model_used,display_constraint_type,routing_constraint_type,annotation_source,is_manual_verified,is_gat_only_prediction,human_verified_confidence_pct,final_display_confidence_pct,hover_confidence_text,map_color,map_weight,map_opacity
w114925513,114925513,way,unclassified,,,0.0,,396,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,3,3,1,3,0,0,1,0,0,0,3,3,,,,0,,0.65,traffic_school,traffic_school,,06:30,08:00,15:30,17:30,"School road; almost impassable during 6:30-8:00 AM and 3:30-5:30 PM; crowded but passable at noon due to students, vehicles, and pedicabs.","School road; almost impassable during 6:30-8:00 AM and 3:30-5:30 PM; crowded but passable at noon due to students, vehicles, and pedicabs.",,2.0,New Visayas,New Visayas,163.18286614465623,0,1,1,1521.2437069120763,0,0,0,1190.5939704623024,0,0,0,396,744.9870464243675,794984.4476245553,809190.9591482413,-0.0062958314996602975,-0.9999801810564687,1,1,1.0,1,1589,1618,1589_1618,val,traffic_school,0.65679544,65.67954,0.47815356,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,traffic_school,traffic_school,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 65.68%,#FDD835,3,0.9
w114925515,114925515,way,residential,,,0.0,,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,424.5737761683501,0,0,1,1261.5165058374487,0,0,0,980.8259155183645,0,0,0,397,88.07209136364808,795229.7604339148,809098.8342975623,0.9999972695731602,0.0023368453574077416,1,1,1.0,1,1590,1618,1590_1618,train,normal,0.73876727,73.876724,0.39877862,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,predicted_constraint_high_confidence,normal,gat_high_confidence_review,0,1,,73.876724,GAT probability: 73.88%,#1E88E5,4,0.95
w114925516,114925516,way,residential,,,0.0,,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,394.41646236966704,0,0,1,1297.0427061093033,0,0,0,1027.5317471622127,0,0,0,398,341.82340845367986,795214.3285248769,809143.5287841784,-0.005229930200305887,-0.9999863238215311,1,2,1.5,2,1590,1618,1590_1618,train,normal,0.7114591,71.14591,0.36360064,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,predicted_constraint_high_confidence,normal,gat_high_confidence_review,0,1,,71.14591,GAT probability: 71.15%,#1E88E5,4,0.95
w114925517,114925517,way,service,,,0.0,,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,140.62431133922667,0,1,1,1575.9626322115732,0,0,0,1276.2076604330045,0,0,0,399,174.57540254421332,794977.4440414445,809290.934218228,0.999049159477663,0.04359790071752391,2,3,2.5,3,1589,1618,1589_1618,val,normal,0.315869,31.5869,0.28812614,0,0,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,normal,normal,normal_unconstrained,0,0,,31.5869,GAT probability: 31.59%,#B0BEC5,2,0.6
w114925518,114925518,way,service,,,0.0,,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,48.7740796200624,1,1,1,1685.0812268229715,0,0,0,1358.442783189808,0,0,0,400,53.70438329043064,794861.723503067,809308.5414595992,0.42228130555688403,0.9064648360400824,1,1,1.0,1,1589,1618,1589_1618,val,normal,0.34039643,34.039642,0.40267244,0,0,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,normal,normal,normal_unconstrained,0,0,,34.039642,GAT probability: 34.04%,#B0BEC5,2,0.6
w114925519,114925519,way,service,,,0.0,,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,115.4875341595352,0,1,1,1580.5634113113713,0,0,0,1264.3081223326149,0,0,0,401,48.79569352415103,794954.5622995358,809260.4203958432,-0.3493772801091338,0.936982132243483,1,1,1.0,1,1589,1618,1589_1618,val,normal,0.41109386,41.109386,0.37013328,0,0,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,normal,normal,normal_unconstrained,0,0,,41.109386,GAT probability: 41.11%,#B0BEC5,2,0.6
w114925520,114925520,way,residential,,,0.0,,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,386.61479002465273,0,0,1,1298.145791505759,0,0,0,1001.6802274570208,0,0,0,402,87.92251287892815,795188.4961419243,809099.6182770466,0.9998046334750269,-0.019766003183927013,1,1,1.0,1,1590,1618,1590_1618,train,normal,0.74014455,74.01446,0.3978735,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,predicted_constraint_high_confidence,normal,gat_high_confidence_review,0,1,,74.01446,GAT probability: 74.01%,#1E88E5,4,0.95
w114925521,114925521,way,service,,,0.0,,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,158.7545474244722,0,1,1,1656.2307266800176,0,0,0,1375.178560594018,0,0,0,403,86.98752812835075,794942.0170127351,809386.2334702223,-0.10666329336430204,0.9942951985445172,2,3,2.5,3,1589,1618,1589_1618,val,normal,0.2981174,29.81174,0.2938825,0,0,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,normal,normal,normal_unconstrained,0,0,,29.81174,GAT probability: 29.81%,#B0BEC5,2,0.6
w114925522,114925522,way,service,,,0.0,,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,53.30706256708177,1,1,1,1702.8978232074408,0,0,0,1336.6623632176045,0,0,0,404,43.268765657452086,794800.2502162748,809228.8726389422,-0.1114922446644577,0.9937653039725631,2,1,1.5,2,1589,1618,1589_1618,val,normal,0.30122963,30.122963,0.3398932,0,0,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,normal,normal,normal_unconstrained,0,0,,30.122963,GAT probability: 30.12%,#B0BEC5,2,0.6
w114925523,114925523,way,service,,,0.0,,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,135.04787667991448,0,1,1,1648.5393945460132,0,0,0,1357.7702194467643,0,0,0,405,52.50962409475835,794934.8583630602,809360.5964762112,0.9991817479569484,-0.04044545153286546,1,1,1.0,1,1589,1618,1589_1618,val,normal,0.43634474,43.634476,0.36703387,0,0,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,normal,normal,normal_unconstrained,0,0,,43.634476,GAT probability: 43.63%,#B0BEC5,2,0.6
w114925524,114925524,way,service,,,0.0,,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,96.04090643496296,1,1,1,1588.6590525629813,0,0,0,1248.1631009954192,0,0,0,406,113.7167396626372,794920.884603962,809214.8153209044,-0.35018047498563487,0.9366822486515025,3,1,2.0,3,1589,1618,1589_1618,val,normal,0.27716124,27.716124,0.31530145,0,0,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,normal,normal,normal_unconstrained,0,0,,27.716124,GAT probability: 27.72%,#B0BEC5,2,0.6
w114925526,114925526,way,residential,,,0.0,,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,459.7293869166838,0,0,1,1228.3500453167446,0,0,0,963.0245132667199,0,0,0,407,88.47296442641367,795267.482180643,809098.2395646874,-0.9999866292867601,-0.005171194030768682,1,1,1.0,1,1590,1618,1590_1618,train,normal,0.7567258,75.67258,0.4036986,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,predicted_constraint_high_confidence,normal,gat_high_confidence_review,0,1,,75.67258,GAT probability: 75.67%,#1E88E5,4,0.95
w114925527,114925527,way,residential,,,0.0,,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,411.9181482151364,0,0,1,1273.3457930242987,0,0,0,960.9930150562946,0,0,0,408,300.2949661510929,795193.510469184,809055.2322844373,-0.015433892488983797,0.9998808903877694,1,1,1.0,1,1590,1618,1590_1618,train,normal,0.6980075,69.80075,0.40542957,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,predicted_constraint_high_confidence,normal,gat_high_confidence_review,0,1,,69.80075,GAT probability: 69.8%,#1E88E5,4,0.95
w114925528,114925528,way,residential,,,0.0,,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,291.4185066311092,0,0,1,1395.509936325288,0,0,0,1061.7447334533354,0,0,0,409,88.77731469521444,795079.8693141167,809100.9980890234,-0.9999889739300718,0.004695957653367198,1,1,1.0,1,1590,1618,1590_1618,train,normal,0.7585663,75.85663,0.40154412,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,predicted_constraint_high_confidence,normal,gat_high_confidence_review,0,1,,75.85663,GAT probability: 75.86%,#1E88E5,4,0.95
w114925529,114925529,way,service,,,0.0,,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,47.00011440126843,1,1,1,1714.8214628077717,0,0,0,1353.1502129204837,0,0,0,410,24.50024562200877,794795.859582275,809247.054735339,-0.02309927421951211,-0.9997331761677871,1,1,1.0,1,1589,1618,1589_1618,val,normal,0.3765912,37.65912,0.3573472,0,0,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,normal,normal,normal_unconstrained,0,0,,37.65912,GAT probability: 37.66%,#B0BEC5,2,0.6
w114925530,114925530,way,service,,,0.0,,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0,normal,normal,,,,,,,,,2.0,New Visayas,New Visayas,129.97268233248082,0,1,1,1809.7040221774205,0,0,0,1442.2808820441733,0,0,0,411,441.5732526555166,794711.795130218,809291.1102045331,-0.5902004563818107,0.8072567257612057,1,2,1.5,2,1589,1618,1589_1618,val,normal,0.29814163,29.814163,0.31335467,0,0,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,normal,normal,normal_unconstrained,0,0,,29.814163,GAT probability: 29.81%,#B0BEC5,2,0.6
w114926131,114926131,way,residential,,,0.0,,412,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,450.27083036105125,0,0,1,2090.4172179201246,0,0,0,1656.4115180739088,0,0,0,412,59.45790471024018,794389.0189378303,809255.2379039718,0.011697534736401201,0.9999315814999997,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.707041,70.7041,0.40415332,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 70.7%,#FFA726,3,0.9
w114926132,114926132,way,residential,,,0.0,,413,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,450.77608648921984,0,0,1,2115.3306044412634,0,0,0,1700.5003977413253,0,0,0,413,81.03708469091643,794393.0993398571,809330.2013407692,-0.9998191544414324,0.01901731873895573,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.7632431,76.32431,0.39646843,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 76.32%,#FFA726,3,0.9
w114926133,114926133,way,residential,,,0.0,,414,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,582.9847496093785,0,0,0,2229.518304113922,0,0,0,1788.5051909406152,0,0,0,414,140.33822725215094,794257.2399757059,809300.2183232829,-0.9999997885300592,0.0006503382479745039,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.7759085,77.59085,0.43515316,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 77.59%,#FFA726,3,0.9
w114926134,114926134,way,residential,,,0.0,,415,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,689.501049071774,0,0,0,2300.3414440291376,0,0,0,1827.9666681904853,0,0,0,415,36.486940517857164,794151.4419225992,809215.9815239069,0.9999966417103722,-0.0025916342291198054,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.75884205,75.88421,0.409829,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 75.88%,#FFA726,3,0.9
w114926135,114926135,way,residential,,,0.0,,416,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,636.7521219484049,0,0,0,2280.912666155567,0,0,0,1834.0795694446092,0,0,0,416,132.6794883033588,794203.6048023698,809304.0284643585,-0.9999448246253281,0.010504651589741596,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.7754301,77.54301,0.43485263,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 77.54%,#FFA726,3,0.9
w114926136,114926136,way,residential,,,0.0,,417,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,613.8445423870147,0,0,0,2253.285888903257,0,0,0,1804.6380935111229,0,0,0,417,815.8695578043804,794225.6246179483,809284.210798339,-0.9999954744034054,0.0030085166956608676,1,2,1.5,2,1588,1618,1588_1618,train,narrow_road_slight,0.6615134,66.15134,0.36764184,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 66.15%,#FFA726,3,0.9
w114926137,114926137,way,residential,,,0.0,,418,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,663.964888575267,0,0,0,2307.0714350151206,0,0,0,1857.5004483440043,0,0,0,418,128.074361090043,794176.4811114225,809306.3135484655,0.9999792529376191,-0.006441559929181094,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.7583976,75.83976,0.40909463,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 75.84%,#FFA726,3,0.9
w114926138,114926138,way,residential,,,0.0,,419,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,689.8789809788719,0,0,0,2331.997589891176,0,0,0,1879.8870878376322,0,0,0,419,123.72512770777567,794150.6510034921,809308.4679733408,0.9999819233677368,-0.006012731306293522,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.75853837,75.853836,0.40916806,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 75.85%,#FFA726,3,0.9
w114926139,114926139,way,residential,,,0.0,,420,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,554.4942265501384,0,0,0,2203.6639819207667,0,0,0,1766.9224140895358,0,0,0,420,135.82533592753492,794285.9332833181,809302.5021255191,-0.9999045443562669,0.013816735348347965,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.77480537,77.48054,0.43461248,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 77.48%,#FFA726,3,0.9
w114926140,114926140,way,residential,,,0.0,,421,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,609.7687579345662,0,0,0,2255.005562470517,0,0,0,1810.9728059515382,0,0,0,421,137.17327487384077,794230.5018220225,809301.7853579394,0.999967195859545,-0.008099827454862483,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.75814563,75.81456,0.40891096,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 75.81%,#FFA726,3,0.9
w114926141,114926141,way,residential,,,0.0,,422,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,501.7774451968613,0,0,0,2158.994865170781,0,0,0,1733.1529816509542,0,0,0,422,106.74190953529579,794340.0783748139,809317.0660759782,-0.9998945983610703,0.014518683423569273,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.7748693,77.48693,0.43478277,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 77.49%,#FFA726,3,0.9
w114926142,114926142,way,residential,,,0.0,,423,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,528.5417092897902,0,0,0,2181.7104062864473,0,0,0,1750.2645551204193,0,0,0,423,121.3599898681005,794312.5088131413,809309.7479456682,-0.999916313503858,0.012937000767349575,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.7749364,77.49364,0.43475023,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 77.49%,#FFA726,3,0.9
w114926143,114926143,way,residential,,,0.0,,424,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,663.9834098741004,0,0,0,2275.46679623818,0,0,0,1805.4746217466175,0,0,0,424,31.695655846990697,794177.1471285645,809214.401817831,0.999916853592206,-0.012895189113116773,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.7593534,75.93534,0.40942374,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 75.94%,#FFA726,3,0.9
w114926144,114926144,way,residential,,,0.0,,425,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,715.4567270994431,0,0,0,2325.6225282661244,0,0,0,1850.8803963438168,0,0,0,425,40.173893546287275,794125.317049958,809217.5255566466,0.9998748053359198,-0.0158231998804428,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.75968355,75.96835,0.40929273,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 75.97%,#FFA726,3,0.9
w114926145,114926145,way,residential,,,0.0,,426,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3.65,3.4,3.9,3,mixed rough/cemented roads; confirmed narrow but passable; clearly visible,0.45,narrow_road_slight,narrow_road_slight,,,,,,Confirmed narrow but passable; mixed rough/cemented.,Confirmed narrow but passable; mixed rough/cemented.,narrow_roads_part13.gpkg,2.0,New Visayas,New Visayas,577.875254012032,0,0,0,2203.2240928464225,0,0,0,1748.3478887590722,0,0,0,426,341.6489722538634,794261.9427785462,809238.0908246782,-0.13308438499509342,-0.9911047101444316,1,1,1.0,1,1588,1618,1588_1618,train,narrow_road_slight,0.8276674,82.76674,0.42042598,1,1,0.45,0.65,GAT_MANUAL_RECALL_THRESHOLD,GAT,narrow_road_slight,narrow_road_slight,manual_verified,1,0,100.0,100.0,Manual verified: 100%; GAT probability: 82.77%,#FFA726,3,0.9
